DATE,OBS,TIME,LOCATION,SNAME,SEX,AGE CLASS,TOTAL,Face,Head,UpperBack,MidBack,LowerBack,Ventrum,Cape,Shoulder,UpperArmElbow,Forearm,WristHand,Flank,Hip,HindLeg,ThighKnee,LowerLeg,AnkleFoot,Hindquarter,ProximalTail,MidTail,DistalTail
15/06/2018,CMM,15:25:44 pm,TUSSOCKS,LUN,F,BRI,2,,,,,,,,,,,,,,,2,,,,,,
15/06/2018,CMM,15:38:21 pm,WALDEN POND,DAE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
15/06/2018,CMM,12:04:25 PM,WALDEN POND,GIA,F,SJ,1,,,,,,,,,,,,,,,,,,1,,,
15/06/2018,CMM,11:42:38 AM,WALDEN POND,KIM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
15/06/2018,CMM,16:16:00 pm,WALDEN POND,LEM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
15/06/2018,CMM,12:53:46 PM,WALDEN POND,LOL,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
15/06/2018,CMM,12:52:29 PM,WALDEN POND,LUX,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
15/06/2018,CMM,12:52:47 PM,WALDEN POND,TYB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,CMM,10:19:59 AM,CAMP ROAD,SAV,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,CMM,10:00:55 AM,CAMP ROAD,SHO,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,CMM,9:49:51 AM,CAMP ROAD,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,CMM,10:03:08 AM,CAMP ROAD,SWO,F,A,1,,,1,,,,,,,,,,,,,,,,,,
15/07/2018,ZLP,8:56:23 AM,DARJEELING,JOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,ZLP,9:16:30 AM,DARJEELING,LAK,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,ZLP,9:39:42 AM,DARJEELING,LAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,ZLP,10:17:36 AM,DARJEELING,LEA,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,ZLP,10:17:49 AM,DARJEELING,LOR,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,ZLP,10:27:27 AM,DARJEELING,LOX,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,CMM,8:59:12 AM,INSANITY CLIFF,BUT,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,CMM,9:31:48 AM,NORWAY,BIN,F,A,1,,1,,,,,,,,,,,,,,,,,,,
15/07/2018,CMM,9:34:16 AM,NORWAY,BIS,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,CMM,9:24:28 AM,NORWAY,BLA,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,ZLP,13:12:19 pm,OZ,CEP,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,ZLP,16:19:39 pm,OZ,MOS,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,RAS,10:54:11 AM,OZ,REV,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,RAS,15:30:50 pm,OZ,RHE,F,A,1,,,,,1,,,,,,,,,,,,,,,,
15/07/2018,RAS,15:02:23 pm,OZ,RIZ,F,A,2,,,,,,,,,,,,,,,,,,,2,,
15/07/2018,RAS,15:11:45 pm,OZ,RWA,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,ZLP,16:19:16 pm,OZ,SHA,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,ZLP,14:07:26 pm,OZ,TIP,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,RAS,10:59:07 AM,OZ,WAD,F,A,1,,,,,,,,,1,,,,,,,,,,,,
15/07/2018,RAS,11:18:47 AM,OZ,WAF,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,RAS,11:48:08 AM,OZ,WAS,F,A,1,,,,1,,,,,,,,,,,,,,,,,
15/07/2018,CMM,9:38:33 AM,WALDEN POND,BAB,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/07/2018,CMM,9:40:56 AM,WALDEN POND,MAN,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,RAS,12:11:44 PM,FRAGGLE ROCK,SYB,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,RAS,14:52:20 pm,IBIS FLATS,LLA,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,RAS,14:51:58 pm,IBIS FLATS,LOX,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,RAS,15:08:35 pm,IBIS FLATS,P=N,M,A,2,,,,,,,1,,,,,,,,1,,,,,,
15/08/2018,RAS,17:12:31 pm,IBIS FLATS,R2D,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,RAS,15:34:06 pm,IBIS FLATS,RAF,F,A,1,,,,,,,,,,,,,,,1,,,,,,
15/08/2018,RAS,15:43:15 pm,IBIS FLATS,RAM,F,A,3,,,,,,,,,1,,,,,,,2,,,,,
15/08/2018,RAS,16:25:37 pm,IBIS FLATS,RHE,F,A,1,,,,,,,,,,,,,,,1,,,,,,
15/08/2018,RAS,16:52:06 pm,IBIS FLATS,RIZ ,F,A,1,,,,,,,,,1,,,,,,,,,,,,
15/08/2018,RAS,17:12:24 pm,IBIS FLATS,ROX,F,SJ,1,,,,1,,,,,,,,,,,,,,,,,
15/08/2018,RAS,17:11:49 pm,IBIS FLATS,RWA,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,RAS,11:24:30 AM,MAIN ROAD,SAV,F,MJ,1,,,,,,,,,,,,,,,,,,,,1,
15/08/2018,RAS,11:01:47 AM,MAIN ROAD,SOM,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,RAS,11:21:36 AM,MAIN ROAD,SPR,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,RAS,11:48:45 AM,MAIN ROAD,SWO,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,RAS,9:27:50 AM,ROAD CLIFF,CED,M,A,2,,,,,,,2,,,,,,,,,,,,,,
15/08/2018,RAS,9:42:28 AM,ROAD CLIFF,SAH,F,A,1,,,1,,,,,,,,,,,,,,,,,,
15/08/2018,RAS,10:02:46 AM,ROAD CLIFF,SEN,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2018,RAS,10:05:28 AM,ROAD CLIFF,SHO,F,LJ,1,,,,,1,,,,,,,,,,,,,,,,
15/08/2018,RAS,12:59:45 PM,RUNWAY,JOK,M,A,4,,,,,,,4,,,,,,,,,,,,,,
15/08/2018,RAS,13:19:47 pm,RUNWAY,LAK,F,A,2,,,,,,,,,,1,,,,,1,,,,,,
15/08/2018,RAS,13:47:00 pm,RUNWAY,LAM,F,A,2,,,,,,,,,,,,,,,,,,2,,,
15/08/2019,NRR,14:45:59 pm,HYENA ALLEY,NIM,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2019,NRR,13:03:44 pm,MAIN ROAD,BUN,M,A,26,,,,,,,25,,,,,,,,,,,,,,
15/08/2019,NRR,13:18:40 pm,MAIN ROAD,MAN,M,A,6,,,,,,,2,,,,,,,,,,,,,,
15/08/2019,NRR,14:20:39 pm,MAIN ROAD,NEP,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2019,NRR,14:23:42 pm,MAIN ROAD,NET,F,A,2,,,,,,,,,,,,,,,,,,,,,
15/08/2019,NRR,15:15:57 pm,WALDEN POND,NIX,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/08/2019,NRR,15:22:42 pm,WALDEN POND,NOR,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/10/2018,ZLP,13:04:33 pm,BERINGEA,WAD,F,A,12,,,,,,,,,4,,2,,,,,2,,2,2,,
15/10/2018,ZLP,9:25:58 AM,NORWAY,BAN,M,A,14,,,3,,3,,7,,,,,,,,,,,,1,,
15/10/2018,ZLP,9:51:41 AM,NORWAY,TED,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2018,RAS,14:58:03 pm,MAIN ROAD,DAE,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
15/11/2018,RAS,13:28:58 pm,MAIN ROAD,JOK,M,A,3,,,,,,,3,,,,,,,,,,,,,,
15/11/2018,RAS,13:45:13 pm,MAIN ROAD,LAK,F,A,3,,,,,,,,1,,,,,,,,2,,,,,
15/11/2018,RAS,14:17:46 pm,MAIN ROAD,LAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2018,RAS,14:29:20 pm,MAIN ROAD,LEA,F,A,1,,,,,,,,,,,,,,,1,,,,,,
15/11/2018,RAS,14:48:56 pm,MAIN ROAD,LEO,M,MJ,2,,,,,,,,,1,,,1,,,,,,,,,
15/11/2018,RAS,14:53:26 pm,MAIN ROAD,LES,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
15/11/2018,RAS,14:53:43 pm,MAIN ROAD,LOR,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2018,RAS,15:03:32 pm,MAIN ROAD,LOX,F,A,1,,,,,,1,,,,,,,,,,,,,,,
15/11/2018,RAS,14:18:18 pm,MAIN ROAD,LUX,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
15/11/2018,RAS,16:24:18 pm,OZ,LOL,F,LJ,13,,,,,,,,,2,6,,,,,,4,,,1,,
15/11/2018,RAS,10:22:28 AM,ROAD CLIFF,CED,M,A,2,,,,,,,2,,,,,,,,,,,,,,
15/11/2018,RAS,12:00:10 PM,ROAD CLIFF,MOS,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2018,RAS,9:37:20 AM,ROAD CLIFF,SIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2018,RAS,9:37:26 AM,ROAD CLIFF,SKE,M,BLI,0,,,,,,,,,,,,,,,,,,,,,
15/11/2018,RAS,12:48:43 PM,TUSSOCKS,HAN,F,A,3,,,,,,,,,,3,,,,,,,,,,,
15/11/2018,RAS,12:49:23 PM,TUSSOCKS,HUC,F,A,2,,,,,,,,,,1,,,,,,,,1,,,
15/11/2018,RAS,12:26:37 PM,WALDEN POND,HIL,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,NRR,14:57:43 pm,BUS STOP,LAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,OMB,14:56:26 pm,BUS STOP,SEQ,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,OMB,10:41:46 AM,HYENA ALLEY,JOK,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,OMB,10:23:48 AM,NORWAY,KID,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,NRR,15:16:00 pm,ROAD CONSTRUCTION,LAK,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,OMB,10:57:48 AM,WALDEN POND,JET,M,A,8,,,,,,,,,,,,,,,,,,,,,
15/11/2019,NRR,14:21:29 pm,WALDEN POND,LEA,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,NRR,14:40:03 pm,WALDEN POND,LEM,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,NRR,14:21:38 pm,WALDEN POND,LHA,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,NRR,13:59:51 pm,WALDEN POND,LLA,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,NRR,13:39:02 pm,WALDEN POND,LOL,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,NRR,12:58:00 PM,WALDEN POND,LOX,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,OMB,13:00:53 pm,WALDEN POND,SAT,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,OMB,14:36:24 pm,WALDEN POND,SHO,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,OMB,14:17:41 pm,WALDEN POND,SIB,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,OMB,14:17:30 pm,WALDEN POND,SIN,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,OMB,13:57:31 pm,WALDEN POND,SOM,F,A,2,,,,,,,,2,,,,,,,,,,,,,
15/11/2019,OMB,13:36:57 pm,WALDEN POND,SPR,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,OMB,13:16:19 pm,WALDEN POND,SWO,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/11/2019,OMB,12:58:31 PM,WALDEN POND,SYB,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/9/2018,RAS,10:06:53 AM,DARJEELING,RAM,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/9/2018,RAS,10:31:43 AM,DARJEELING,REN,F,A,0,,,,,,,,,,,,,,,,,,,,,
15/9/2018,RAS,11:19:48 AM,DARJEELING,RWA,F,A,2,,,,,,,,,,,,,,,,1,,,1,,
15/9/2018,RAS,11:51:58 AM,DARJEELING,TED,M,A,0,,,,,,,,,,,,,,,,,,,,,
15/9/2018,RAS,14:25:27 pm,MAIN ROAD,MER,F,SJ,6,,,,,,,,,,,,,,,6,,,,,,
15/9/2018,RAS,13:19:03 pm,OZ,HAN,F,A,14,,,,,,,,,,,,1,,,3,6,,3,,1,
15/9/2018,RAS,13:02:52 pm,OZ,MOS,F,A,5,,,,,,,,,5,,,,,,1,,,,,,
16/02/2018,CMM,10:19:16 AM,HILLS SOUTH OF FLATS,SOR,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
16/02/2018,CMM,8:15:50 AM,NORWAY,GIA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/02/2018,CMM,8:25:59 AM,NORWAY,KIM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/02/2018,CMM,13:37:14 pm,RANCH DRESSING,RWA,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/02/2018,CMM,13:20:30 pm,ROAD CLIFF,ROX,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/02/2018,CMM,8:57:01 AM,SOUTH NORWAY,SAF,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
16/02/2018,CMM,9:27:35 AM,SOUTH NORWAY,SAV,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/02/2018,CMM,11:50:55 AM,WALDEN POND,BLA,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/02/2018,CMM,11:51:21 AM,WALDEN POND,BUT,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/02/2018,CMM,12:46:10 PM,WALDEN POND,ROB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/02/2018,CMM,11:51:05 AM,WALDEN POND,VEL,M,BLI,0,,,,,,,,,,,,,,,,,,,,,
16/03/2018,CMM,9:58:49 AM,TUSSOCKS,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/03/2018,CMM,10:16:09 AM,WALDEN POND,SAV,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/03/2018,CMM,10:15:55 AM,WALDEN POND,SHO,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,13:56:01 pm,CYPRESS FOREST,ROB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,12:56:17 PM,CYPRESS FOREST,ROX,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,14:35:40 pm,CYPRESS FOREST,SAV,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,14:17:16 pm,CYPRESS FOREST,SOC,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,13:16:54 pm,CYPRESS SWAMP,RWA,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,12:15:27 PM,CYRPESS PATH,LEM,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,11:55:48 AM,CYRPESS PATH,LEO,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,13:37:28 pm,CYPRESS SWAMP,R2D,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,10:55:34 AM,DARJEELING,DAE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,10:00:38 AM,DARJEELING,LAP,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,10:36:26 AM,DARJEELING,LLA,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,10:17:47 AM,DARJEELING,LOB,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,9:44:15 AM,DARJEELING,LUN,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,9:23:15 AM,DARJEELING,LUX,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,9:09:57 AM,DARJEELING,LAD,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,16:13:48 pm,IBIS FLATS,BLA,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,11:15:34 AM,OZ,LES,F,BLI,0,,,,,,,,,,,,,,,,,,,,,
16/04/2018,CMM,11:35:57 AM,OZ,LUC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/05/2018,CMM,13:35:48 pm,CAMP SWAMP,HIC,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/05/2018,CMM,13:55:36 pm,CAMP SWAMP,HOB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/05/2018,CMM,12:45:09 PM,MAIN ROAD,MER,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/05/2018,CMM,14:17:07 pm,MAIN ROAD,OCE,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/05/2018,CMM,13:16:24 pm,MAIN ROAD,ZYG,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/05/2018,CMM,10:25:57 AM,NORWAY,ODI,M,BRI,0,,,,,,,,,,,,,,,,,,,,,
16/05/2018,CMM,10:07:11 AM,NORWAY,ORY,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
16/05/2018,CMM,10:53:06 AM,WALDEN POND,OCE,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/07/2018,CMM,13:19:28 pm,CAMP ROAD,ORY,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
16/07/2018,CMM,9:28:38 AM,DARJEELING,LLA,F,SJ,1,,,,,,,,,,,,,,,1,,,,,,
16/07/2018,CMM,10:21:01 AM,DARJEELING,LOB,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/07/2018,CMM,10:20:45 AM,DARJEELING,LOL,F,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/07/2018,CMM,9:17:56 AM,DARJEELING,LUC,M,SJ,1,,,,,,,,1,,,,,,,,,,,,,
16/07/2018,CMM,9:48:53 AM,DARJEELING,LUN,F,BRI,0,,,,,,,,,,,,,,,,,,,,,
16/07/2018,CMM,10:41:24 AM,DARJEELING,PIE,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/07/2018,CMM,8:46:37 AM,DARJEELING,R2D,M,SJ,0,,,,,,,,,,,,,,,,,,,,,
16/07/2018,CMM,9:00:14 AM,DARJEELING,ROB,M,MJ,0,,,,,,,,,,,,,,,,,,,,,
16/07/2018,CMM,8:29:01 AM,DARJEELING,ROX,F,SJ,0,,,,,,,,,,,,,,,,,,,,,
